<<<<<<< HEAD
Time Stamp;$pressure_measured_ECC$;
09.01.2025 19:13:39;3.31;
09.01.2025 19:13:40;3.31;
09.01.2025 19:13:41;3.32;
09.01.2025 19:13:42;3.32;
09.01.2025 19:13:43;3.31;
09.01.2025 19:13:44;3.31;
09.01.2025 19:13:45;3.32;
09.01.2025 19:13:46;3.33;
09.01.2025 19:13:47;3.32;
09.01.2025 19:13:48;3.31;
09.01.2025 19:13:49;3.32;
09.01.2025 19:13:50;3.32;
09.01.2025 19:13:51;3.31;
09.01.2025 19:13:52;3.32;
09.01.2025 19:13:53;3.32;
09.01.2025 19:13:54;3.31;
09.01.2025 19:13:55;3.31;
09.01.2025 19:13:56;3.33;
09.01.2025 19:13:57;3.31;
09.01.2025 19:13:58;3.32;
09.01.2025 19:13:59;3.31;
09.01.2025 19:14:00;3.31;
09.01.2025 19:14:01;3.32;
09.01.2025 19:14:07;3.32;
09.01.2025 19:14:08;3.31;
09.01.2025 19:14:09;3.32;
09.01.2025 19:14:13;3.32;
09.01.2025 19:14:14;3.31;
09.01.2025 19:14:15;3.32;
09.01.2025 19:14:16;3.31;
09.01.2025 19:14:17;3.32;
09.01.2025 19:14:19;3.32;
09.01.2025 19:14:20;3.31;
09.01.2025 19:14:21;3.32;
09.01.2025 19:14:22;3.33;
09.01.2025 19:14:23;3.31;
09.01.2025 19:14:24;3.32;
09.01.2025 19:14:25;3.32;
09.01.2025 19:14:26;3.31;
09.01.2025 19:14:27;3.32;
09.01.2025 19:14:30;3.32;
09.01.2025 19:14:31;3.33;
09.01.2025 19:14:32;3.32;
09.01.2025 19:14:33;3.31;
09.01.2025 19:14:34;3.32;
09.01.2025 19:14:36;3.32;
09.01.2025 19:14:37;3.33;
09.01.2025 19:14:38;3.32;
09.01.2025 19:14:39;3.32;
09.01.2025 19:14:40;3.31;
09.01.2025 19:14:41;3.32;
09.01.2025 19:14:42;3.31;
09.01.2025 19:14:43;3.32;
09.01.2025 19:14:44;3.31;
09.01.2025 19:14:45;3.32;
09.01.2025 19:14:48;3.32;
09.01.2025 19:14:49;3.31;
09.01.2025 19:14:50;3.32;
09.01.2025 19:14:51;3.31;
09.01.2025 19:14:53;3.31;
09.01.2025 19:14:54;3.32;
09.01.2025 19:14:55;3.32;
09.01.2025 19:14:56;3.31;
09.01.2025 19:14:58;3.31;
09.01.2025 19:14:59;3.32;
09.01.2025 19:15:00;3.31;
09.01.2025 19:15:06;3.31;
09.01.2025 19:15:07;3.32;
09.01.2025 19:15:08;3.32;
09.01.2025 19:15:09;3.31;
09.01.2025 19:15:11;3.31;
09.01.2025 19:15:12;3.32;
09.01.2025 19:15:13;3.32;
09.01.2025 19:15:14;3.3;
09.01.2025 19:15:15;3.32;
09.01.2025 19:15:16;3.31;
09.01.2025 19:15:17;3.3;
09.01.2025 19:15:18;3.32;
09.01.2025 19:15:19;3.31;
09.01.2025 19:15:25;3.31;
09.01.2025 19:15:26;3.32;
09.01.2025 19:15:27;3.31;
09.01.2025 19:15:28;3.31;
09.01.2025 19:15:29;3.32;
09.01.2025 19:15:31;3.32;
09.01.2025 19:15:32;3.31;
09.01.2025 19:15:33;3.31;
09.01.2025 19:15:34;3.32;
09.01.2025 19:15:35;3.31;
09.01.2025 19:15:36;3.31;
09.01.2025 19:15:37;3.32;
09.01.2025 19:15:38;3.32;
09.01.2025 19:15:39;3.31;
09.01.2025 19:15:45;3.31;
09.01.2025 19:15:46;3.32;
09.01.2025 19:15:47;3.32;
09.01.2025 19:15:48;3.31;
09.01.2025 19:15:51;3.31;
09.01.2025 19:15:52;3.3;
09.01.2025 19:15:53;3.31;
09.01.2025 19:15:56;3.31;
09.01.2025 19:15:57;3.3;
09.01.2025 19:15:58;3.31;
09.01.2025 19:16:07;3.31;
09.01.2025 19:16:08;3.32;
09.01.2025 19:16:09;3.31;
09.01.2025 19:16:10;3.31;
09.01.2025 19:16:11;3.32;
09.01.2025 19:16:12;3.32;
09.01.2025 19:16:13;3.31;
09.01.2025 19:16:14;3.32;
09.01.2025 19:16:17;3.32;
09.01.2025 19:16:18;3.31;
09.01.2025 19:16:19;3.32;
09.01.2025 19:16:20;3.32;
09.01.2025 19:16:21;3.31;
09.01.2025 19:16:25;3.31;
09.01.2025 19:16:26;3.3;
09.01.2025 19:16:27;3.31;
09.01.2025 19:16:28;3.32;
09.01.2025 19:16:29;3.32;
09.01.2025 19:16:30;3.31;
09.01.2025 19:16:31;3.32;
09.01.2025 19:16:32;3.31;
09.01.2025 19:16:33;3.32;
09.01.2025 19:16:34;3.31;
09.01.2025 19:16:42;3.31;
09.01.2025 19:16:43;3.32;
09.01.2025 19:16:44;3.31;
09.01.2025 19:16:45;3.31;
09.01.2025 19:16:46;3.32;
09.01.2025 19:16:47;3.31;
09.01.2025 19:16:53;3.31;
09.01.2025 19:16:54;3.32;
09.01.2025 19:16:55;3.31;
09.01.2025 19:16:57;3.31;
09.01.2025 19:16:58;3.32;
09.01.2025 19:16:59;3.31;
09.01.2025 19:17:03;3.31;
09.01.2025 19:17:04;3.32;
09.01.2025 19:17:05;3.3;
09.01.2025 19:17:06;3.31;
09.01.2025 19:17:07;3.31;
09.01.2025 19:17:08;3.3;
09.01.2025 19:17:09;3.31;
09.01.2025 19:17:10;3.3;
09.01.2025 19:17:11;3.31;
09.01.2025 19:17:12;3.31;
09.01.2025 19:17:13;3.3;
09.01.2025 19:17:14;3.31;
09.01.2025 19:17:15;3.31;
09.01.2025 19:17:16;3.3;
09.01.2025 19:17:17;3.31;
09.01.2025 19:17:25;3.31;
09.01.2025 19:17:26;3.32;
09.01.2025 19:17:27;3.31;
09.01.2025 19:17:28;3.31;
09.01.2025 19:17:29;3.32;
09.01.2025 19:17:30;3.32;
09.01.2025 19:17:31;3.31;
09.01.2025 19:17:32;3.3;
09.01.2025 19:17:33;3.31;
09.01.2025 19:17:34;3.32;
09.01.2025 19:17:35;3.31;
09.01.2025 19:17:36;3.31;
09.01.2025 19:17:37;3.3;
09.01.2025 19:17:38;3.31;
09.01.2025 19:17:39;3.31;
09.01.2025 19:17:40;3.32;
09.01.2025 19:17:41;3.31;
09.01.2025 19:17:42;3.3;
09.01.2025 19:17:43;3.31;
09.01.2025 19:17:44;3.31;
09.01.2025 19:17:45;3.32;
09.01.2025 19:17:46;3.3;
09.01.2025 19:17:47;3.31;
09.01.2025 19:17:48;3.32;
09.01.2025 19:17:49;3.31;
09.01.2025 19:17:50;3.32;
09.01.2025 19:17:51;3.31;
09.01.2025 19:17:52;3.32;
09.01.2025 19:17:53;3.32;
09.01.2025 19:17:54;3.31;
09.01.2025 19:17:55;3.3;
09.01.2025 19:17:56;3.32;
09.01.2025 19:17:57;3.31;
09.01.2025 19:17:58;3.3;
09.01.2025 19:17:59;3.31;
09.01.2025 19:18:10;3.31;
09.01.2025 19:18:11;3.3;
09.01.2025 19:18:12;3.31;
09.01.2025 19:18:13;3.32;
09.01.2025 19:18:14;3.31;
09.01.2025 19:18:15;3.3;
09.01.2025 19:18:16;3.3;
09.01.2025 19:18:17;3.31;
09.01.2025 19:18:21;3.31;
09.01.2025 19:18:22;3.3;
09.01.2025 19:18:23;3.31;
09.01.2025 19:18:27;3.31;
09.01.2025 19:18:28;3.3;
09.01.2025 19:18:29;3.31;
09.01.2025 19:18:35;3.31;
09.01.2025 19:18:36;3.3;
09.01.2025 19:18:37;3.3;
09.01.2025 19:18:38;3.31;
09.01.2025 19:18:39;3.31;
09.01.2025 19:18:40;3.3;
09.01.2025 19:18:41;3.31;
09.01.2025 19:18:43;3.31;
09.01.2025 19:18:44;3.3;
09.01.2025 19:18:45;3.31;
09.01.2025 19:18:46;3.3;
09.01.2025 19:18:47;3.3;
09.01.2025 19:18:48;3.31;
09.01.2025 19:18:49;3.31;
09.01.2025 19:18:50;3.3;
09.01.2025 19:18:51;3.31;
09.01.2025 19:19:08;3.31;
09.01.2025 19:19:09;3.3;
09.01.2025 19:19:10;3.3;
09.01.2025 19:19:11;3.31;
09.01.2025 19:19:14;3.31;
09.01.2025 19:19:15;3.3;
09.01.2025 19:19:16;3.31;
09.01.2025 19:19:17;3.32;
09.01.2025 19:19:18;3.31;
09.01.2025 19:19:19;3.31;
09.01.2025 19:19:20;3.3;
09.01.2025 19:19:21;3.31;
09.01.2025 19:19:22;3.3;
09.01.2025 19:19:24;3.3;
09.01.2025 19:19:25;3.31;
09.01.2025 19:19:26;3.3;
09.01.2025 19:19:29;3.3;
09.01.2025 19:19:30;3.31;
09.01.2025 19:19:31;3.3;
09.01.2025 19:19:33;3.3;
09.01.2025 19:19:34;3.31;
09.01.2025 19:19:35;3.31;
09.01.2025 19:19:36;3.3;
09.01.2025 19:19:38;3.3;
09.01.2025 19:19:39;3.31;
09.01.2025 19:19:40;3.3;
09.01.2025 19:19:41;3.31;
09.01.2025 19:19:42;3.31;
09.01.2025 19:19:43;3.3;
09.01.2025 19:19:44;3.31;
09.01.2025 19:19:45;3.3;
09.01.2025 19:19:47;3.3;
09.01.2025 19:19:48;3.31;
09.01.2025 19:19:49;3.3;
09.01.2025 19:19:51;3.3;
09.01.2025 19:19:52;3.31;
09.01.2025 19:19:53;3.3;
09.01.2025 19:19:54;3.3;
09.01.2025 19:19:55;3.31;
09.01.2025 19:19:56;3.3;
09.01.2025 19:19:57;3.31;
09.01.2025 19:19:58;3.3;
09.01.2025 19:19:59;3.3;
09.01.2025 19:20:00;3.31;
09.01.2025 19:20:04;3.31;
09.01.2025 19:20:05;3.3;
09.01.2025 19:20:06;3.31;
09.01.2025 19:20:07;3.31;
09.01.2025 19:20:08;3.3;
09.01.2025 19:20:10;3.3;
09.01.2025 19:20:11;3.31;
09.01.2025 19:20:12;3.31;
09.01.2025 19:20:13;3.29;
09.01.2025 19:20:14;3.3;
09.01.2025 19:20:15;3.3;
09.01.2025 19:20:16;3.31;
09.01.2025 19:20:17;3.31;
09.01.2025 19:20:18;3.3;
09.01.2025 19:20:19;3.3;
09.01.2025 19:20:20;3.31;
09.01.2025 19:20:21;3.3;
09.01.2025 19:20:26;3.3;
09.01.2025 19:20:27;3.29;
09.01.2025 19:20:28;3.3;
09.01.2025 19:20:29;3.31;
09.01.2025 19:20:30;3.31;
09.01.2025 19:20:31;3.3;
09.01.2025 19:20:32;3.3;
09.01.2025 19:20:33;3.31;
09.01.2025 19:20:34;3.31;
09.01.2025 19:20:35;3.3;
09.01.2025 19:20:41;3.3;
09.01.2025 19:20:42;3.29;
09.01.2025 19:20:43;3.3;
09.01.2025 19:20:51;3.3;
09.01.2025 19:20:52;3.31;
09.01.2025 19:20:53;3.31;
09.01.2025 19:20:54;3.3;
09.01.2025 19:20:55;3.3;
09.01.2025 19:20:56;3.31;
09.01.2025 19:20:57;3.3;
09.01.2025 19:20:58;3.31;
09.01.2025 19:20:59;3.3;
09.01.2025 19:21:00;3.29;
09.01.2025 19:21:01;3.3;
09.01.2025 19:21:02;3.31;
09.01.2025 19:21:03;3.31;
09.01.2025 19:21:04;3.3;
09.01.2025 19:21:05;3.29;
09.01.2025 19:21:06;3.31;
09.01.2025 19:21:07;3.31;
09.01.2025 19:21:08;3.3;
09.01.2025 19:21:09;3.29;
09.01.2025 19:21:10;3.3;
09.01.2025 19:21:11;3.31;
09.01.2025 19:21:12;3.29;
09.01.2025 19:21:13;3.3;
09.01.2025 19:21:14;3.31;
09.01.2025 19:21:15;3.3;
09.01.2025 19:21:16;3.31;
09.01.2025 19:21:17;3.3;
09.01.2025 19:21:21;3.3;
09.01.2025 19:21:22;3.31;
09.01.2025 19:21:23;3.3;
09.01.2025 19:21:24;3.3;
09.01.2025 19:21:25;3.29;
09.01.2025 19:21:26;3.29;
09.01.2025 19:21:27;3.31;
09.01.2025 19:21:28;3.31;
09.01.2025 19:21:29;3.3;
09.01.2025 19:21:30;3.29;
09.01.2025 19:21:31;3.3;
09.01.2025 19:21:32;3.3;
09.01.2025 19:21:33;3.31;
09.01.2025 19:21:34;3.3;
09.01.2025 19:21:35;3.3;
09.01.2025 19:21:36;3.29;
09.01.2025 19:21:37;3.3;
09.01.2025 19:21:44;3.3;
09.01.2025 19:21:45;3.29;
09.01.2025 19:21:46;3.31;
09.01.2025 19:21:47;3.3;
09.01.2025 19:21:49;3.3;
09.01.2025 19:21:50;3.29;
09.01.2025 19:21:51;3.29;
09.01.2025 19:21:52;3.3;
09.01.2025 19:21:53;3.3;
09.01.2025 19:21:54;3.29;
09.01.2025 19:21:55;3.29;
09.01.2025 19:21:56;3.3;
09.01.2025 19:21:57;3.29;
09.01.2025 19:21:58;3.29;
09.01.2025 19:21:59;3.3;
09.01.2025 19:22:00;3.3;
09.01.2025 19:22:01;3.29;
09.01.2025 19:22:05;3.29;
09.01.2025 19:22:06;3.3;
09.01.2025 19:22:07;3.28;
09.01.2025 19:22:08;3.3;
09.01.2025 19:22:09;3.29;
09.01.2025 19:22:10;3.3;
09.01.2025 19:22:16;3.3;
09.01.2025 19:22:17;3.29;
09.01.2025 19:22:18;3.29;
09.01.2025 19:22:19;3.3;
09.01.2025 19:22:24;3.3;
09.01.2025 19:22:25;3.29;
09.01.2025 19:22:26;3.29;
09.01.2025 19:22:27;3.3;
09.01.2025 19:22:32;3.3;
09.01.2025 19:22:33;3.29;
09.01.2025 19:22:34;3.3;
09.01.2025 19:22:35;3.29;
09.01.2025 19:22:36;3.3;
09.01.2025 19:22:37;3.29;
09.01.2025 19:22:38;3.3;
09.01.2025 19:22:39;3.29;
09.01.2025 19:22:40;3.3;
09.01.2025 19:22:41;3.29;
09.01.2025 19:22:42;3.3;
09.01.2025 19:22:43;3.28;
09.01.2025 19:22:44;3.3;
09.01.2025 19:22:46;3.3;
09.01.2025 19:22:47;3.29;
09.01.2025 19:22:54;3.29;
09.01.2025 19:22:55;3.3;
09.01.2025 19:22:56;3.3;
09.01.2025 19:22:57;3.29;
09.01.2025 19:22:58;3.29;
09.01.2025 19:22:59;3.3;
09.01.2025 19:23:00;3.29;
09.01.2025 19:23:01;3.29;
09.01.2025 19:23:02;3.28;
09.01.2025 19:23:03;3.29;
09.01.2025 19:23:04;3.3;
09.01.2025 19:23:05;3.29;
09.01.2025 19:23:06;3.29;
09.01.2025 19:23:07;3.3;
09.01.2025 19:23:08;3.29;
09.01.2025 19:23:09;3.3;
09.01.2025 19:23:10;3.3;
09.01.2025 19:23:11;3.29;
09.01.2025 19:23:12;3.3;
09.01.2025 19:23:13;3.29;
09.01.2025 19:23:14;3.3;
09.01.2025 19:23:20;3.3;
09.01.2025 19:23:21;3.29;
09.01.2025 19:23:22;3.3;
09.01.2025 19:23:23;3.29;
09.01.2025 19:23:24;3.29;
09.01.2025 19:23:25;3.3;
09.01.2025 19:23:26;3.3;
09.01.2025 19:23:27;3.29;
09.01.2025 19:23:28;3.3;
09.01.2025 19:23:29;3.29;
09.01.2025 19:23:36;3.29;
09.01.2025 19:23:37;3.3;
09.01.2025 19:23:38;3.29;
09.01.2025 19:23:39;3.3;
09.01.2025 19:23:41;3.3;
09.01.2025 19:23:42;3.29;
09.01.2025 19:23:47;3.29;
09.01.2025 19:23:48;3.3;
09.01.2025 19:23:49;3.28;
09.01.2025 19:23:50;3.29;
09.01.2025 19:23:52;3.29;
09.01.2025 19:23:53;3.3;
09.01.2025 19:23:54;3.3;
09.01.2025 19:23:55;3.29;
09.01.2025 19:23:57;3.29;
09.01.2025 19:23:58;3.3;
09.01.2025 19:24:00;3.3;
09.01.2025 19:24:01;3.29;
09.01.2025 19:24:02;3.29;
09.01.2025 19:24:03;3.3;
09.01.2025 19:24:04;3.3;
09.01.2025 19:24:05;3.29;
09.01.2025 19:24:06;3.29;
09.01.2025 19:24:07;3.3;
09.01.2025 19:24:08;3.29;
09.01.2025 19:24:09;3.29;
09.01.2025 19:24:10;3.3;
09.01.2025 19:24:11;3.29;
09.01.2025 19:24:12;3.3;
09.01.2025 19:24:14;3.3;
09.01.2025 19:24:15;3.29;
09.01.2025 19:24:16;3.3;
09.01.2025 19:24:17;3.3;
09.01.2025 19:24:18;3.29;
09.01.2025 19:24:20;3.29;
09.01.2025 19:24:21;3.28;
09.01.2025 19:24:22;3.29;
09.01.2025 19:24:31;3.29;
09.01.2025 19:24:32;3.3;
09.01.2025 19:24:33;3.28;
09.01.2025 19:24:34;3.28;
09.01.2025 19:24:35;3.3;
09.01.2025 19:24:36;3.3;
09.01.2025 19:24:37;3.29;
09.01.2025 19:24:38;3.3;
09.01.2025 19:24:39;3.29;
09.01.2025 19:24:40;3.3;
09.01.2025 19:24:41;3.29;
09.01.2025 19:24:42;3.29;
09.01.2025 19:24:43;3.28;
09.01.2025 19:24:44;3.3;
09.01.2025 19:24:45;3.29;
09.01.2025 19:24:49;3.29;
09.01.2025 19:24:50;3.28;
09.01.2025 19:24:51;3.3;
09.01.2025 19:24:52;3.28;
09.01.2025 19:24:53;3.3;
09.01.2025 19:24:54;3.29;
09.01.2025 19:24:57;3.29;
09.01.2025 19:24:58;3.28;
09.01.2025 19:24:59;3.29;
09.01.2025 19:25:00;3.28;
09.01.2025 19:25:01;3.29;
09.01.2025 19:25:02;3.3;
09.01.2025 19:25:03;3.29;
09.01.2025 19:25:04;3.28;
09.01.2025 19:25:05;3.29;
09.01.2025 19:25:06;3.29;
09.01.2025 19:25:07;3.3;
09.01.2025 19:25:08;3.29;
09.01.2025 19:25:10;3.29;
09.01.2025 19:25:11;3.28;
09.01.2025 19:25:12;3.28;
09.01.2025 19:25:13;3.29;
09.01.2025 19:25:14;3.28;
09.01.2025 19:25:15;3.29;
09.01.2025 19:25:16;3.28;
09.01.2025 19:25:17;3.28;
09.01.2025 19:25:18;3.29;
09.01.2025 19:25:19;3.28;
09.01.2025 19:25:20;3.28;
09.01.2025 19:25:21;3.29;
09.01.2025 19:25:23;3.29;
09.01.2025 19:25:24;3.28;
09.01.2025 19:25:25;3.29;
09.01.2025 19:25:26;3.29;
09.01.2025 19:25:27;3.28;
09.01.2025 19:25:28;3.29;
09.01.2025 19:25:29;3.29;
09.01.2025 19:25:30;3.28;
09.01.2025 19:25:31;3.29;
09.01.2025 19:25:33;3.29;
09.01.2025 19:25:34;3.28;
09.01.2025 19:25:35;3.28;
09.01.2025 19:25:36;3.29;
09.01.2025 19:25:37;3.28;
09.01.2025 19:25:38;3.28;
09.01.2025 19:25:39;3.29;
09.01.2025 19:25:40;3.29;
09.01.2025 19:25:41;3.28;
09.01.2025 19:25:44;3.28;
09.01.2025 19:25:45;3.29;
09.01.2025 19:25:47;3.29;
09.01.2025 19:25:48;3.28;
09.01.2025 19:25:49;3.28;
09.01.2025 19:25:50;3.29;
09.01.2025 19:25:51;3.28;
09.01.2025 19:25:52;3.29;
09.01.2025 19:25:54;3.29;
09.01.2025 19:25:55;3.28;
09.01.2025 19:25:56;3.28;
09.01.2025 19:25:57;3.29;
09.01.2025 19:26:04;3.29;
09.01.2025 19:26:05;3.28;
09.01.2025 19:26:06;3.29;
09.01.2025 19:26:12;3.29;
