Time Stamp;$pressure_measured_ECC$;
04.12.2024 06:24:04;17.48;
04.12.2024 06:24:05;17.47;
04.12.2024 06:24:06;17.48;
04.12.2024 06:24:07;17.48;
04.12.2024 06:24:08;17.49;
04.12.2024 06:24:09;17.48;
04.12.2024 06:24:10;17.48;
04.12.2024 06:24:11;17.47;
04.12.2024 06:24:12;17.47;
04.12.2024 06:24:13;17.48;
04.12.2024 06:24:14;17.47;
04.12.2024 06:24:15;17.48;
04.12.2024 06:24:16;17.48;
04.12.2024 06:24:17;17.47;
04.12.2024 06:24:19;17.47;
04.12.2024 06:24:20;17.48;
04.12.2024 06:24:21;17.48;
04.12.2024 06:24:22;17.47;
04.12.2024 06:24:23;17.48;
04.12.2024 06:24:25;17.48;
04.12.2024 06:24:26;17.47;
04.12.2024 06:24:27;17.46;
04.12.2024 06:24:28;17.47;
04.12.2024 06:24:31;17.47;
04.12.2024 06:24:32;17.48;
04.12.2024 06:24:33;17.47;
04.12.2024 06:24:37;17.47;
04.12.2024 06:24:38;17.46;
04.12.2024 06:24:39;17.46;
04.12.2024 06:24:40;17.47;
04.12.2024 06:24:43;17.47;
04.12.2024 06:24:44;17.46;
04.12.2024 06:24:45;17.47;
04.12.2024 06:24:46;17.46;
04.12.2024 06:24:47;17.47;
04.12.2024 06:24:48;17.46;
04.12.2024 06:24:49;17.47;
04.12.2024 06:24:50;17.47;
04.12.2024 06:24:51;17.46;
04.12.2024 06:24:55;17.46;
04.12.2024 06:24:56;17.47;
04.12.2024 06:24:57;17.47;
04.12.2024 06:24:58;17.46;
04.12.2024 06:25:02;17.46;
04.12.2024 06:25:03;17.47;
04.12.2024 06:25:04;17.46;
04.12.2024 06:25:05;17.45;
04.12.2024 06:25:06;17.47;
04.12.2024 06:25:07;17.46;
04.12.2024 06:25:09;17.46;
04.12.2024 06:25:10;17.47;
04.12.2024 06:25:11;17.46;
04.12.2024 06:25:12;17.46;
04.12.2024 06:25:13;17.45;
04.12.2024 06:25:14;17.47;
04.12.2024 06:25:15;17.46;
04.12.2024 06:25:17;17.46;
04.12.2024 06:25:18;17.45;
04.12.2024 06:25:19;17.46;
04.12.2024 06:25:20;17.46;
04.12.2024 06:25:21;17.45;
04.12.2024 06:25:22;17.46;
04.12.2024 06:25:23;17.46;
04.12.2024 06:25:24;17.45;
04.12.2024 06:25:26;17.45;
04.12.2024 06:25:27;17.46;
04.12.2024 06:25:28;17.46;
04.12.2024 06:25:29;17.45;
04.12.2024 06:25:30;17.45;
04.12.2024 06:25:31;17.46;
04.12.2024 06:25:33;17.46;
04.12.2024 06:25:34;17.45;
04.12.2024 06:25:35;17.46;
04.12.2024 06:25:37;17.46;
04.12.2024 06:25:38;17.45;
04.12.2024 06:25:39;17.46;
04.12.2024 06:25:40;17.45;
04.12.2024 06:25:41;17.46;
04.12.2024 06:25:42;17.45;
04.12.2024 06:25:43;17.46;
04.12.2024 06:25:44;17.45;
04.12.2024 06:25:45;17.46;
04.12.2024 06:25:46;17.46;
04.12.2024 06:25:47;17.45;
04.12.2024 06:25:48;17.46;
04.12.2024 06:25:50;17.46;
04.12.2024 06:25:51;17.45;
04.12.2024 06:25:52;17.45;
04.12.2024 06:25:53;17.46;
04.12.2024 06:25:55;17.46;
04.12.2024 06:25:56;17.45;
04.12.2024 06:26:01;17.45;
04.12.2024 06:26:02;17.46;
04.12.2024 06:26:03;17.46;
04.12.2024 06:26:04;17.45;
04.12.2024 06:26:05;17.45;
04.12.2024 06:26:06;17.44;
04.12.2024 06:26:07;17.46;
04.12.2024 06:26:08;17.45;
04.12.2024 06:26:09;17.44;
04.12.2024 06:26:10;17.45;
04.12.2024 06:26:15;17.45;
04.12.2024 06:26:16;17.46;
04.12.2024 06:26:17;17.45;
04.12.2024 06:26:18;17.45;
04.12.2024 06:26:19;17.46;
04.12.2024 06:26:20;17.46;
04.12.2024 06:26:21;17.45;
04.12.2024 06:26:22;17.45;
04.12.2024 06:26:23;17.46;
04.12.2024 06:26:24;17.45;
04.12.2024 06:26:25;17.45;
04.12.2024 06:26:26;17.46;
04.12.2024 06:26:27;17.45;
04.12.2024 06:26:29;17.45;
04.12.2024 06:26:30;17.46;
04.12.2024 06:26:31;17.45;
04.12.2024 06:26:32;17.44;
04.12.2024 06:26:33;17.45;
04.12.2024 06:26:38;17.45;
04.12.2024 06:26:39;17.44;
04.12.2024 06:26:40;17.45;
04.12.2024 06:26:41;17.44;
04.12.2024 06:26:42;17.45;
04.12.2024 06:26:52;17.45;
04.12.2024 06:26:53;17.44;
04.12.2024 06:26:54;17.45;
04.12.2024 06:26:57;17.45;
04.12.2024 06:26:58;17.44;
04.12.2024 06:26:59;17.45;
04.12.2024 06:27:00;17.45;
04.12.2024 06:27:01;17.44;
04.12.2024 06:27:05;17.44;
04.12.2024 06:27:06;17.45;
04.12.2024 06:27:07;17.44;
04.12.2024 06:27:08;17.45;
04.12.2024 06:27:10;17.45;
04.12.2024 06:27:11;17.44;
04.12.2024 06:27:12;17.43;
04.12.2024 06:27:13;17.44;
04.12.2024 06:27:16;17.44;
04.12.2024 06:27:17;17.45;
04.12.2024 06:27:18;17.44;
04.12.2024 06:27:20;17.44;
04.12.2024 06:27:21;17.45;
04.12.2024 06:27:22;17.45;
04.12.2024 06:27:23;17.44;
04.12.2024 06:27:24;17.45;
04.12.2024 06:27:25;17.44;
04.12.2024 06:27:26;17.45;
04.12.2024 06:27:27;17.44;
04.12.2024 06:27:28;17.44;
04.12.2024 06:27:29;17.45;
04.12.2024 06:27:30;17.45;
04.12.2024 06:27:31;17.43;
04.12.2024 06:27:32;17.44;
04.12.2024 06:27:40;17.44;
04.12.2024 06:27:41;17.43;
04.12.2024 06:27:42;17.44;
04.12.2024 06:27:43;17.44;
04.12.2024 06:27:44;17.43;
04.12.2024 06:27:45;17.44;
04.12.2024 06:27:46;17.43;
04.12.2024 06:27:47;17.43;
04.12.2024 06:27:48;17.44;
04.12.2024 06:27:49;17.43;
04.12.2024 06:27:50;17.44;
04.12.2024 06:27:51;17.44;
04.12.2024 06:27:52;17.43;
04.12.2024 06:27:53;17.44;
04.12.2024 06:27:54;17.43;
04.12.2024 06:27:55;17.44;
04.12.2024 06:27:56;17.43;
04.12.2024 06:27:57;17.44;
04.12.2024 06:27:58;17.44;
04.12.2024 06:27:59;17.43;
04.12.2024 06:28:00;17.43;
04.12.2024 06:28:01;17.44;
04.12.2024 06:28:02;17.44;
04.12.2024 06:28:03;17.43;
04.12.2024 06:28:04;17.43;
04.12.2024 06:28:05;17.44;
04.12.2024 06:28:06;17.43;
04.12.2024 06:28:14;17.43;
04.12.2024 06:28:15;17.44;
04.12.2024 06:28:16;17.43;
04.12.2024 06:28:17;17.43;
04.12.2024 06:28:18;17.42;
04.12.2024 06:28:19;17.42;
04.12.2024 06:28:20;17.43;
04.12.2024 06:28:21;17.44;
04.12.2024 06:28:22;17.43;
04.12.2024 06:28:23;17.43;
04.12.2024 06:28:24;17.42;
04.12.2024 06:28:25;17.43;
04.12.2024 06:28:28;17.43;
04.12.2024 06:28:29;17.44;
04.12.2024 06:28:30;17.43;
04.12.2024 06:28:31;17.42;
04.12.2024 06:28:32;17.43;
04.12.2024 06:28:39;17.43;
04.12.2024 06:28:40;17.44;
04.12.2024 06:28:41;17.43;
04.12.2024 06:28:43;17.43;
04.12.2024 06:28:44;17.44;
04.12.2024 06:28:45;17.42;
04.12.2024 06:28:46;17.43;
04.12.2024 06:28:48;17.43;
04.12.2024 06:28:49;17.44;
04.12.2024 06:28:50;17.42;
04.12.2024 06:28:51;17.43;
04.12.2024 06:28:54;17.43;
04.12.2024 06:28:55;17.42;
04.12.2024 06:28:56;17.42;
04.12.2024 06:28:57;17.43;
04.12.2024 06:28:58;17.42;
04.12.2024 06:28:59;17.43;
04.12.2024 06:29:03;17.43;
04.12.2024 06:29:04;17.42;
04.12.2024 06:29:06;17.42;
04.12.2024 06:29:07;17.43;
04.12.2024 06:29:09;17.43;
04.12.2024 06:29:10;17.42;
04.12.2024 06:29:11;17.42;
04.12.2024 06:29:12;17.43;
04.12.2024 06:29:15;17.43;
04.12.2024 06:29:16;17.42;
04.12.2024 06:29:17;17.42;
04.12.2024 06:29:18;17.43;
04.12.2024 06:29:19;17.42;
04.12.2024 06:29:20;17.42;
04.12.2024 06:29:21;17.43;
04.12.2024 06:29:22;17.41;
04.12.2024 06:29:23;17.42;
04.12.2024 06:29:26;17.42;
04.12.2024 06:29:27;17.41;
04.12.2024 06:29:28;17.42;
04.12.2024 06:29:32;17.42;
04.12.2024 06:29:33;17.41;
04.12.2024 06:29:34;17.42;
04.12.2024 06:29:35;17.42;
04.12.2024 06:29:36;17.41;
04.12.2024 06:29:37;17.42;
04.12.2024 06:29:40;17.42;
04.12.2024 06:29:41;17.43;
04.12.2024 06:29:42;17.42;
04.12.2024 06:29:46;17.42;
04.12.2024 06:29:47;17.41;
04.12.2024 06:29:48;17.42;
04.12.2024 06:29:51;17.42;
04.12.2024 06:29:52;17.41;
04.12.2024 06:29:53;17.42;
04.12.2024 06:29:54;17.42;
04.12.2024 06:29:55;17.4;
04.12.2024 06:29:56;17.41;
04.12.2024 06:29:57;17.42;
04.12.2024 06:29:58;17.41;
04.12.2024 06:29:59;17.41;
04.12.2024 06:30:00;17.42;
04.12.2024 06:30:03;17.42;
04.12.2024 06:30:04;17.41;
04.12.2024 06:30:05;17.41;
04.12.2024 06:30:06;17.42;
04.12.2024 06:30:07;17.41;
04.12.2024 06:30:10;17.41;
04.12.2024 06:30:11;17.42;
04.12.2024 06:30:12;17.41;
04.12.2024 06:30:19;17.41;
04.12.2024 06:30:20;17.42;
04.12.2024 06:30:21;17.41;
04.12.2024 06:30:23;17.41;
04.12.2024 06:30:24;17.42;
04.12.2024 06:30:25;17.41;
04.12.2024 06:30:28;17.41;
04.12.2024 06:30:29;17.4;
04.12.2024 06:30:30;17.41;
04.12.2024 06:30:32;17.41;
04.12.2024 06:30:33;17.4;
04.12.2024 06:30:34;17.42;
04.12.2024 06:30:35;17.41;
04.12.2024 06:30:42;17.41;
04.12.2024 06:30:43;17.42;
04.12.2024 06:30:44;17.41;
04.12.2024 06:30:45;17.42;
04.12.2024 06:30:46;17.41;
04.12.2024 06:30:47;17.4;
04.12.2024 06:30:48;17.41;
04.12.2024 06:30:50;17.41;
04.12.2024 06:30:51;17.4;
04.12.2024 06:30:52;17.41;
04.12.2024 06:30:53;17.41;
04.12.2024 06:30:54;17.42;
04.12.2024 06:30:55;17.4;
04.12.2024 06:30:56;17.4;
04.12.2024 06:30:57;17.41;
04.12.2024 06:30:59;17.41;
04.12.2024 06:31:00;17.39;
04.12.2024 06:31:01;17.4;
04.12.2024 06:31:02;17.41;
04.12.2024 06:31:03;17.4;
04.12.2024 06:31:04;17.4;
04.12.2024 06:31:05;17.41;
04.12.2024 06:31:06;17.4;
04.12.2024 06:31:07;17.41;
04.12.2024 06:31:08;17.4;
04.12.2024 06:31:12;17.4;
04.12.2024 06:31:13;17.41;
04.12.2024 06:31:14;17.41;
04.12.2024 06:31:15;17.4;
04.12.2024 06:31:16;17.41;
04.12.2024 06:31:17;17.41;
04.12.2024 06:31:18;17.4;
04.12.2024 06:31:19;17.4;
04.12.2024 06:31:20;17.39;
04.12.2024 06:31:21;17.4;
04.12.2024 06:31:22;17.4;
04.12.2024 06:31:23;17.41;
04.12.2024 06:31:25;17.41;
04.12.2024 06:31:26;17.4;
04.12.2024 06:31:27;17.41;
04.12.2024 06:31:30;17.41;
04.12.2024 06:31:31;17.4;
04.12.2024 06:31:32;17.41;
04.12.2024 06:31:33;17.4;
04.12.2024 06:31:38;17.4;
04.12.2024 06:31:39;17.39;
04.12.2024 06:31:40;17.4;
04.12.2024 06:31:41;17.39;
04.12.2024 06:31:42;17.4;
04.12.2024 06:31:43;17.39;
04.12.2024 06:31:44;17.4;
04.12.2024 06:31:50;17.4;
04.12.2024 06:31:51;17.39;
04.12.2024 06:31:53;17.39;
04.12.2024 06:31:54;17.4;
04.12.2024 06:31:56;17.4;
04.12.2024 06:31:57;17.39;
04.12.2024 06:31:58;17.4;
04.12.2024 06:31:59;17.39;
04.12.2024 06:32:00;17.4;
04.12.2024 06:32:01;17.39;
04.12.2024 06:32:08;17.39;
04.12.2024 06:32:09;17.4;
04.12.2024 06:32:10;17.38;
04.12.2024 06:32:11;17.4;
04.12.2024 06:32:12;17.39;
04.12.2024 06:32:15;17.39;
04.12.2024 06:32:16;17.38;
04.12.2024 06:32:17;17.39;
04.12.2024 06:32:19;17.39;
04.12.2024 06:32:20;17.38;
04.12.2024 06:32:21;17.38;
04.12.2024 06:32:22;17.39;
04.12.2024 06:32:23;17.38;
04.12.2024 06:32:24;17.39;
04.12.2024 06:32:25;17.38;
04.12.2024 06:32:26;17.39;
04.12.2024 06:32:28;17.39;
04.12.2024 06:32:29;17.38;
04.12.2024 06:32:32;17.38;
04.12.2024 06:32:33;17.39;
04.12.2024 06:32:35;17.39;
04.12.2024 06:32:36;17.38;
04.12.2024 06:32:37;17.39;
04.12.2024 06:32:40;17.39;
04.12.2024 06:32:41;17.38;
04.12.2024 06:32:46;17.38;
04.12.2024 06:32:47;17.39;
04.12.2024 06:32:48;17.39;
04.12.2024 06:32:49;17.38;
04.12.2024 06:32:50;17.38;
04.12.2024 06:32:51;17.39;
04.12.2024 06:32:52;17.38;
04.12.2024 06:32:54;17.38;
04.12.2024 06:32:55;17.39;
04.12.2024 06:32:56;17.38;
04.12.2024 06:32:59;17.38;
04.12.2024 06:33:00;17.39;
04.12.2024 06:33:01;17.38;
04.12.2024 06:33:02;17.38;
04.12.2024 06:33:03;17.37;
04.12.2024 06:33:04;17.38;
04.12.2024 06:33:05;17.38;
04.12.2024 06:33:06;17.37;
04.12.2024 06:33:07;17.37;
04.12.2024 06:33:08;17.38;
04.12.2024 06:33:11;17.38;
04.12.2024 06:33:12;17.37;
04.12.2024 06:33:13;17.38;
04.12.2024 06:33:16;17.38;
04.12.2024 06:33:17;17.39;
04.12.2024 06:33:18;17.38;
04.12.2024 06:33:19;17.38;
04.12.2024 06:33:20;17.37;
04.12.2024 06:33:21;17.38;
04.12.2024 06:33:22;17.39;
04.12.2024 06:33:23;17.38;
04.12.2024 06:33:30;17.38;
04.12.2024 06:33:31;17.37;
04.12.2024 06:33:32;17.38;
04.12.2024 06:33:33;17.37;
04.12.2024 06:33:34;17.37;
04.12.2024 06:33:35;17.38;
04.12.2024 06:33:36;17.37;
04.12.2024 06:33:37;17.38;
04.12.2024 06:33:38;17.37;
04.12.2024 06:33:39;17.38;
04.12.2024 06:33:40;17.37;
04.12.2024 06:33:41;17.38;
04.12.2024 06:33:42;17.37;
04.12.2024 06:33:43;17.37;
04.12.2024 06:33:44;17.38;
04.12.2024 06:33:45;17.37;
04.12.2024 06:33:46;17.38;
04.12.2024 06:33:47;17.37;
04.12.2024 06:33:48;17.38;
04.12.2024 06:33:49;17.38;
04.12.2024 06:33:50;17.37;
04.12.2024 06:33:51;17.37;
04.12.2024 06:33:52;17.38;
04.12.2024 06:33:57;17.38;
04.12.2024 06:33:58;17.37;
04.12.2024 06:33:59;17.38;
04.12.2024 06:34:00;17.38;
04.12.2024 06:34:01;17.37;
04.12.2024 06:34:02;17.37;
04.12.2024 06:34:03;17.38;
04.12.2024 06:34:04;17.37;
04.12.2024 06:34:05;17.38;
04.12.2024 06:34:06;17.38;
04.12.2024 06:34:07;17.37;
04.12.2024 06:34:08;17.38;
04.12.2024 06:34:09;17.37;
04.12.2024 06:34:10;17.38;
04.12.2024 06:34:11;17.37;
04.12.2024 06:34:13;17.37;
04.12.2024 06:34:14;17.36;
